X,Y,Depth
343967.1552,4483177.2164,2.597
343967.1552,4483177.0164,2.5834
343967.1552,4483176.8164,2.6066
343967.1552,4483176.6164,2.6381
343967.1552,4483176.4164,2.6704
343967.1552,4483176.2164,2.721
343967.1552,4483176.0164,2.7607
343967.1552,4483175.8164,2.8
343967.1552,4483175.6164,2.864
343967.1552,4483175.4164,2.9222
343967.1552,4483175.2164,2.9904
343967.1552,4483175.0164,3.0421
343967.1552,4483174.8164,3.0637
343967.1552,4483174.6164,3.1101
343967.1552,4483174.4164,3.1626
343967.1552,4483174.2164,3.2173
343967.1552,4483174.0164,3.2746
343967.1552,4483173.8164,3.2754
343967.1552,4483173.6164,3.3015
343967.1552,4483173.4164,3.3285
343967.1552,4483173.2164,3.3131
343967.1552,4483173.0164,3.2879
343967.1552,4483172.8164,3.2515
343967.1552,4483172.6164,3.2198
343967.1552,4483172.4164,3.1709
343967.1552,4483172.2164,3.1369
343967.1552,4483172.0164,3.0996
343967.1552,4483171.8164,3.0599
343967.1552,4483171.6164,3.0047
343967.1552,4483171.4164,2.9697
343967.1552,4483171.2164,2.9399
343967.1552,4483171.0164,2.8815
343967.1552,4483170.8164,2.8404
343967.1552,4483170.6164,2.791
343967.1552,4483170.4164,2.7658
343967.1552,4483170.2164,2.7524
343967.1552,4483170.0164,2.7269
343967.1552,4483169.8164,2.7226
343967.1552,4483169.6164,2.7013
343967.1552,4483169.4164,2.6966
343967.1552,4483169.2164,2.6807
343967.1552,4483169.0164,2.674
343967.1552,4483168.8164,2.6545
343967.1552,4483168.6164,2.6225
343967.1552,4483168.4164,2.6001
343967.1552,4483168.2164,2.5983
343967.1552,4483168.0164,2.5869
343967.1552,4483167.8164,2.5734
343967.1552,4483167.6164,2.551
343967.1552,4483167.4164,2.5239
343967.1552,4483167.2164,2.5039
343967.1552,4483167.0164,2.4819
343967.1552,4483166.8164,2.4545
343967.1552,4483166.6164,2.4366
343967.1552,4483166.4164,2.4217
343967.1552,4483166.2164,2.4058
343967.1552,4483166.0164,2.3941
343967.1552,4483165.8164,2.3763
343967.1552,4483165.6164,2.3729
343967.1552,4483165.4164,2.3723
343967.1552,4483165.2164,2.3702
343967.1552,4483165.0164,2.3536
343967.1552,4483164.8164,2.3532
343967.1552,4483164.6164,2.3403
343967.1552,4483164.4164,2.3312
343967.1552,4483164.2164,2.3217
343967.1552,4483164.0164,2.3188
343967.1552,4483163.8164,2.3049
343967.1552,4483163.6164,2.3038
343967.1552,4483163.4164,2.303
343967.1552,4483163.2164,2.3035
343967.1552,4483163.0164,2.3048
343967.1552,4483162.8164,2.3031
343967.1552,4483162.6164,2.3085
343967.1552,4483162.4164,2.3204
343967.1552,4483162.2164,2.342
343967.1552,4483162.0164,2.3426
343967.1552,4483161.8164,2.3502
343967.1552,4483161.6164,2.3479
343967.1552,4483161.4164,2.3459
343967.1552,4483161.2164,2.3192
343967.1552,4483161.0164,2.3104
343967.1552,4483160.8164,2.3043
343967.1552,4483160.6164,2.2875
343967.1552,4483160.4164,2.2727
343967.1552,4483160.2164,2.2655
343967.1552,4483160.0164,2.2359
343967.1552,4483159.8164,2.2185
343967.1552,4483159.6164,2.1902
343967.1552,4483159.4164,2.1729
343967.1552,4483159.2164,2.1492
343967.1552,4483159.0164,2.1562
343967.1552,4483158.8164,2.183
343967.1552,4483158.6164,2.2118
343967.1552,4483158.4164,2.2289
343967.1552,4483158.2164,2.266
343967.1552,4483158.0164,2.2858
343967.1552,4483157.8164,2.2993
343967.1552,4483157.6164,2.3185
343967.1552,4483157.4164,2.3436
343967.1552,4483157.2164,2.3593
343967.1552,4483157.0164,2.4169
343967.1552,4483156.8164,2.4275
343967.1552,4483156.6164,2.4664
343967.1552,4483156.4164,2.4829
343967.1552,4483156.2164,2.4863
343967.1552,4483156.0164,2.4968
343967.1552,4483155.8164,2.4963
343967.1552,4483155.6164,2.5021
343967.1552,4483155.4164,2.4994
343967.1552,4483155.2164,2.4894
343967.1552,4483155.0164,2.4686
343967.1552,4483154.8164,2.4799
343967.1552,4483154.6164,2.4534
343967.1552,4483154.4164,2.4301
343967.1552,4483154.2164,2.4105
343967.1552,4483154.0164,2.3981
343967.1552,4483153.8164,2.4135
343967.1552,4483153.6164,2.4744
343967.1552,4483153.4164,2.4643
343967.1552,4483153.2164,2.4436
343967.1552,4483153.0164,2.4501
343967.1552,4483152.8164,2.463
343967.1552,4483152.6164,2.4697
343967.1552,4483152.4164,2.5033
343967.1552,4483152.2164,2.4968
343967.1552,4483152.0164,2.4921
343967.3552,4483189.0164,2.4411
343967.3552,4483188.8164,2.4416
343967.3552,4483188.6164,2.435
343967.3552,4483188.4164,2.4372
343967.3552,4483188.2164,2.4309
343967.3552,4483188.0164,2.4337
343967.3552,4483187.8164,2.4271
343967.3552,4483187.6164,2.433
343967.3552,4483187.4164,2.4493
343967.3552,4483187.2164,2.5579
343967.3552,4483187.0164,2.5909
343967.3552,4483186.8164,2.6695
343967.3552,4483186.6164,2.7631
343967.3552,4483186.4164,2.8305
343967.3552,4483186.2164,2.8948
343967.3552,4483186.0164,2.9749
343967.3552,4483185.8164,3.0049
343967.3552,4483185.6164,3.0699
343967.3552,4483185.4164,3.0809
343967.3552,4483185.2164,3.2115
343967.3552,4483185.0164,3.2573
343967.3552,4483184.8164,3.2732
343967.3552,4483184.6164,3.3094
343967.3552,4483184.4164,3.3155
343967.3552,4483184.2164,3.3242
343967.3552,4483184.0164,3.3137
343967.3552,4483183.8164,3.3056
343967.3552,4483183.6164,3.3433
343967.3552,4483183.4164,3.2703
343967.3552,4483183.2164,3.2403
343967.3552,4483183.0164,3.2607
343967.3552,4483182.8164,3.2465
343967.3552,4483182.6164,3.2629
343967.3552,4483182.4164,3.2691
343967.3552,4483182.2164,3.2538
343967.3552,4483182.0164,3.2489
343967.3552,4483181.8164,3.1933
343967.3552,4483181.6164,3.1771
343967.3552,4483181.4164,3.1446
343967.3552,4483181.2164,3.1421
343967.3552,4483181.0164,3.1227
343967.3552,4483180.8164,3.0642
343967.3552,4483180.6164,3.0453
343967.3552,4483180.4164,2.988
343967.3552,4483180.2164,2.9423
343967.3552,4483180.0164,2.9071
343967.3552,4483179.8164,2.885
343967.3552,4483179.6164,2.8387
343967.3552,4483179.4164,2.8168
343967.3552,4483179.2164,2.8025
343967.3552,4483179.0164,2.7979
343967.3552,4483178.8164,2.7665
343967.3552,4483178.6164,2.7577
343967.3552,4483178.4164,2.7182
343967.3552,4483178.2164,2.6892
343967.3552,4483178.0164,2.6576
343967.3552,4483177.8164,2.6322
343967.3552,4483177.6164,2.6086
343967.3552,4483177.4164,2.6123
343967.3552,4483177.2164,2.599
343967.3552,4483177.0164,2.5758
343967.3552,4483176.8164,2.6012
343967.3552,4483176.6164,2.6295
343967.3552,4483176.4164,2.6474
343967.3552,4483176.2164,2.7152
343967.3552,4483176.0164,2.7552
343967.3552,4483175.8164,2.7992
343967.3552,4483175.6164,2.8735
343967.3552,4483175.4164,2.9323
343967.3552,4483175.2164,2.9327
343967.3552,4483175.0164,3.0274
343967.3552,4483174.8164,3.0326
343967.3552,4483174.6164,3.1011
343967.3552,4483174.4164,3.1565
343967.3552,4483174.2164,3.2124
343967.3552,4483174.0164,3.286
343967.3552,4483173.8164,3.2999
343967.3552,4483173.6164,3.3203
343967.3552,4483173.4164,3.3158
343967.3552,4483173.2164,3.3059
343967.3552,4483173.0164,3.2754
343967.3552,4483172.8164,3.2381
343967.3552,4483172.6164,3.2115
343967.3552,4483172.4164,3.1648
343967.3552,4483172.2164,3.1337
343967.3552,4483172.0164,3.0805
343967.3552,4483171.8164,3.0282
343967.3552,4483171.6164,3.0023
343967.3552,4483171.4164,2.9359
343967.3552,4483171.2164,2.9092
343967.3552,4483171.0164,2.8526
343967.3552,4483170.8164,2.8162
343967.3552,4483170.6164,2.7681
343967.3552,4483170.4164,2.7445
343967.3552,4483170.2164,2.7326
343967.3552,4483170.0164,2.6985
343967.3552,4483169.8164,2.6912
343967.3552,4483169.6164,2.6787
343967.3552,4483169.4164,2.6686
343967.3552,4483169.2164,2.6634
343967.3552,4483169.0164,2.6471
343967.3552,4483168.8164,2.63
343967.3552,4483168.6164,2.6148
343967.3552,4483168.4164,2.6075
343967.3552,4483168.2164,2.5939
343967.3552,4483168.0164,2.576
343967.3552,4483167.8164,2.5664
343967.3552,4483167.6164,2.5472
343967.3552,4483167.4164,2.5291
343967.3552,4483167.2164,2.5095
343967.3552,4483167.0164,2.4822
343967.3552,4483166.8164,2.4638
343967.3552,4483166.6164,2.4433
343967.3552,4483166.4164,2.4284
343967.3552,4483166.2164,2.4064
343967.3552,4483166.0164,2.3964
343967.3552,4483165.8164,2.3888
343967.3552,4483165.6164,2.3841
343967.3552,4483165.4164,2.3814
343967.3552,4483165.2164,2.3799
343967.3552,4483165.0164,2.3597
343967.3552,4483164.8164,2.3541
343967.3552,4483164.6164,2.3462
343967.3552,4483164.4164,2.3378
343967.3552,4483164.2164,2.3268
343967.3552,4483164.0164,2.3269
343967.3552,4483163.8164,2.3148
343967.3552,4483163.6164,2.3154
343967.3552,4483163.4164,2.3134
343967.3552,4483163.2164,2.3198
343967.3552,4483163.0164,2.3181
343967.3552,4483162.8164,2.3314
343967.3552,4483162.6164,2.3334
343967.3552,4483162.4164,2.3376
343967.3552,4483162.2164,2.3648
343967.3552,4483162.0164,2.357
343967.3552,4483161.8164,2.3695
343967.3552,4483161.6164,2.3682
343967.3552,4483161.4164,2.3638
343967.3552,4483161.2164,2.3304
343967.3552,4483161.0164,2.3212
343967.3552,4483160.8164,2.3148
343967.3552,4483160.6164,2.3053
343967.3552,4483160.4164,2.2912
343967.3552,4483160.2164,2.2765
343967.3552,4483160.0164,2.2477
343967.3552,4483159.8164,2.2327
343967.3552,4483159.6164,2.1975
343967.3552,4483159.4164,2.1776
343967.3552,4483159.2164,2.1666
343967.3552,4483159.0164,2.1803
343967.3552,4483158.8164,2.1953
343967.3552,4483158.6164,2.2178
343967.3552,4483158.4164,2.2409
343967.3552,4483158.2164,2.27
343967.3552,4483158.0164,2.2883
343967.3552,4483157.8164,2.308
343967.3552,4483157.6164,2.317
343967.3552,4483157.4164,2.3405
343967.3552,4483157.2164,2.3616
343967.3552,4483157.0164,2.4133
343967.3552,4483156.8164,2.4252
343967.3552,4483156.6164,2.4716
343967.3552,4483156.4164,2.4801
343967.3552,4483156.2164,2.4874
343967.3552,4483156.0164,2.4851
343967.3552,4483155.8164,2.494
343967.3552,4483155.6164,2.4985
343967.3552,4483155.4164,2.4872
343967.3552,4483155.2164,2.4807
343967.3552,4483155.0164,2.4622
343967.3552,4483154.8164,2.4681
343967.3552,4483154.6164,2.453
343967.3552,4483154.4164,2.4118
343967.3552,4483154.2164,2.3995
343967.3552,4483154.0164,2.3794
343967.3552,4483153.8164,2.3865
343967.3552,4483153.6164,2.4101
343967.3552,4483153.4164,2.46
343967.3552,4483153.2164,2.4403
343967.3552,4483153.0164,2.4512
343967.3552,4483152.8164,2.4653
343967.3552,4483152.6164,2.4704
343967.3552,4483152.4164,2.5048
343967.3552,4483152.2164,2.4977
343967.3552,4483152.0164,2.4897
343967.3552,4483151.8164,2.5163
343967.5552,4483189.2164,2.4559
343967.5552,4483189.0164,2.4212
343967.5552,4483188.8164,2.4164
343967.5552,4483188.6164,2.407
343967.5552,4483188.4164,2.4036
343967.5552,4483188.2164,2.3939
343967.5552,4483188.0164,2.3846
343967.5552,4483187.8164,2.3824
343967.5552,4483187.6164,2.4344
343967.5552,4483187.4164,2.4792
343967.5552,4483187.2164,2.5521
343967.5552,4483187.0164,2.5871
343967.5552,4483186.8164,2.6654
343967.5552,4483186.6164,2.7502
343967.5552,4483186.4164,2.8185
343967.5552,4483186.2164,2.8817
343967.5552,4483186.0164,2.9609
343967.5552,4483185.8164,2.9895
343967.5552,4483185.6164,3.0557
343967.5552,4483185.4164,3.0673
343967.5552,4483185.2164,3.2077
343967.5552,4483185.0164,3.2672
343967.5552,4483184.8164,3.3053
343967.5552,4483184.6164,3.3626
343967.5552,4483184.4164,3.363
343967.5552,4483184.2164,3.3692
343967.5552,4483184.0164,3.3552
343967.5552,4483183.8164,3.344
343967.5552,4483183.6164,3.3696
343967.5552,4483183.4164,3.3844
343967.5552,4483183.2164,3.3633
343967.5552,4483183.0164,3.3341
343967.5552,4483182.8164,3.3205
343967.5552,4483182.6164,3.3317
343967.5552,4483182.4164,3.3332
343967.5552,4483182.2164,3.3137
343967.5552,4483182.0164,3.3024
343967.5552,4483181.8164,3.2481
343967.5552,4483181.6164,3.2425
343967.5552,4483181.4164,3.2112
343967.5552,4483181.2164,3.1733
343967.5552,4483181.0164,3.1548
343967.5552,4483180.8164,3.1255
343967.5552,4483180.6164,3.1113
343967.5552,4483180.4164,3.0265
343967.5552,4483180.2164,3.0038
343967.5552,4483180.0164,2.9497
343967.5552,4483179.8164,2.9217
343967.5552,4483179.6164,2.8818
343967.5552,4483179.4164,2.8657
343967.5552,4483179.2164,2.8547
343967.5552,4483179.0164,2.8518
343967.5552,4483178.8164,2.8168
343967.5552,4483178.6164,2.77
343967.5552,4483178.4164,2.7385
343967.5552,4483178.2164,2.6999
343967.5552,4483178.0164,2.673
343967.5552,4483177.8164,2.6402
343967.5552,4483177.6164,2.6265
343967.5552,4483177.4164,2.6066
343967.5552,4483177.2164,2.5773
343967.5552,4483177.0164,2.5634
343967.5552,4483176.8164,2.5779
343967.5552,4483176.6164,2.6075
343967.5552,4483176.4164,2.6306
343967.5552,4483176.2164,2.6919
343967.5552,4483176.0164,2.7371
343967.5552,4483175.8164,2.782
343967.5552,4483175.6164,2.8615
343967.5552,4483175.4164,2.9287
343967.5552,4483175.2164,2.9443
343967.5552,4483175.0164,3.006
343967.5552,4483174.8164,2.9899
343967.5552,4483174.6164,3.0815
343967.5552,4483174.4164,3.1313
343967.5552,4483174.2164,3.1942
343967.5552,4483174.0164,3.2783
343967.5552,4483173.8164,3.2928
343967.5552,4483173.6164,3.3143
343967.5552,4483173.4164,3.3052
343967.5552,4483173.2164,3.2935
343967.5552,4483173.0164,3.266
343967.5552,4483172.8164,3.2354
343967.5552,4483172.6164,3.2073
343967.5552,4483172.4164,3.1622
343967.5552,4483172.2164,3.1119
343967.5552,4483172.0164,3.0518
343967.5552,4483171.8164,3.0239
343967.5552,4483171.6164,3.0002
343967.5552,4483171.4164,2.9661
343967.5552,4483171.2164,2.9079
343967.5552,4483171.0164,2.8618
343967.5552,4483170.8164,2.816
343967.5552,4483170.6164,2.7669
343967.5552,4483170.4164,2.7417
343967.5552,4483170.2164,2.7303
343967.5552,4483170.0164,2.6926
343967.5552,4483169.8164,2.6756
343967.5552,4483169.6164,2.6681
343967.5552,4483169.4164,2.6602
343967.5552,4483169.2164,2.6455
343967.5552,4483169.0164,2.6358
343967.5552,4483168.8164,2.6159
343967.5552,4483168.6164,2.6062
343967.5552,4483168.4164,2.5986
343967.5552,4483168.2164,2.5936
343967.5552,4483168.0164,2.5833
343967.5552,4483167.8164,2.561
343967.5552,4483167.6164,2.5494
343967.5552,4483167.4164,2.5329
343967.5552,4483167.2164,2.5174
343967.5552,4483167.0164,2.4928
343967.5552,4483166.8164,2.4737
343967.5552,4483166.6164,2.4562
343967.5552,4483166.4164,2.439
343967.5552,4483166.2164,2.4257
343967.5552,4483166.0164,2.4147
343967.5552,4483165.8164,2.4037
343967.5552,4483165.6164,2.3918
343967.5552,4483165.4164,2.3863
343967.5552,4483165.2164,2.3845
343967.5552,4483165.0164,2.376
343967.5552,4483164.8164,2.3676
343967.5552,4483164.6164,2.3575
343967.5552,4483164.4164,2.3496
343967.5552,4483164.2164,2.3482
343967.5552,4483164.0164,2.3498
343967.5552,4483163.8164,2.3415
343967.5552,4483163.6164,2.3433
343967.5552,4483163.4164,2.3425
343967.5552,4483163.2164,2.3503
343967.5552,4483163.0164,2.3504
343967.5552,4483162.8164,2.351
343967.5552,4483162.6164,2.3594
343967.5552,4483162.4164,2.3592
343967.5552,4483162.2164,2.3775
343967.5552,4483162.0164,2.3655
343967.5552,4483161.8164,2.3766
343967.5552,4483161.6164,2.3723
343967.5552,4483161.4164,2.3647
343967.5552,4483161.2164,2.3603
343967.5552,4483161.0164,2.351
343967.5552,4483160.8164,2.3417
343967.5552,4483160.6164,2.3322
343967.5552,4483160.4164,2.317
343967.5552,4483160.2164,2.3012
343967.5552,4483160.0164,2.2727
343967.5552,4483159.8164,2.2495
343967.5552,4483159.6164,2.2276
343967.5552,4483159.4164,2.2175
343967.5552,4483159.2164,2.1999
343967.5552,4483159.0164,2.217
343967.5552,4483158.8164,2.2248
343967.5552,4483158.6164,2.2516
343967.5552,4483158.4164,2.256
343967.5552,4483158.2164,2.2783
343967.5552,4483158.0164,2.2917
343967.5552,4483157.8164,2.3238
343967.5552,4483157.6164,2.3245
343967.5552,4483157.4164,2.3717
343967.5552,4483157.2164,2.3829
343967.5552,4483157.0164,2.4034
343967.5552,4483156.8164,2.4509
343967.5552,4483156.6164,2.4872
343967.5552,4483156.4164,2.4869
343967.5552,4483156.2164,2.5008
343967.5552,4483156.0164,2.5005
343967.5552,4483155.8164,2.5035
343967.5552,4483155.6164,2.5005
343967.5552,4483155.4164,2.5052
343967.5552,4483155.2164,2.4763
343967.5552,4483155.0164,2.4604
343967.5552,4483154.8164,2.4592
343967.5552,4483154.6164,2.4558
343967.5552,4483154.4164,2.4306
343967.5552,4483154.2164,2.3868
343967.5552,4483154.0164,2.3748
343967.5552,4483153.8164,2.3699
343967.5552,4483153.6164,2.3671
343967.5552,4483153.4164,2.3985
343967.5552,4483153.2164,2.434
343967.5552,4483153.0164,2.4535
343967.5552,4483152.8164,2.4674
343967.5552,4483152.6164,2.4689
343967.5552,4483152.4164,2.5031
343967.5552,4483152.2164,2.4944
343967.5552,4483152.0164,2.4852
343967.5552,4483151.8164,2.5116
343967.5552,4483151.6164,2.5504
343967.7552,4483189.4164,2.4914
343967.7552,4483189.2164,2.4598
343967.7552,4483189.0164,2.4207
343967.7552,4483188.8164,2.4075
343967.7552,4483188.6164,2.3957
343967.7552,4483188.4164,2.3845
343967.7552,4483188.2164,2.3712
343967.7552,4483188.0164,2.36
343967.7552,4483187.8164,2.3525
343967.7552,4483187.6164,2.3575
343967.7552,4483187.4164,2.4543
343967.7552,4483187.2164,2.5196
343967.7552,4483187.0164,2.6103
343967.7552,4483186.8164,2.6904
343967.7552,4483186.6164,2.7771
343967.7552,4483186.4164,2.8341
343967.7552,4483186.2164,2.8924
343967.7552,4483186.0164,2.9697
343967.7552,4483185.8164,2.9527
343967.7552,4483185.6164,3.0223
343967.7552,4483185.4164,3.1013
343967.7552,4483185.2164,3.2355
343967.7552,4483185.0164,3.3095
343967.7552,4483184.8164,3.3497
343967.7552,4483184.6164,3.4058
343967.7552,4483184.4164,3.436
343967.7552,4483184.2164,3.4327
343967.7552,4483184.0164,3.4183
343967.7552,4483183.8164,3.4132
343967.7552,4483183.6164,3.4287
343967.7552,4483183.4164,3.3836
343967.7552,4483183.2164,3.402
343967.7552,4483183.0164,3.375
343967.7552,4483182.8164,3.3609
343967.7552,4483182.6164,3.3666
343967.7552,4483182.4164,3.3674
343967.7552,4483182.2164,3.3637
343967.7552,4483182.0164,3.3467
343967.7552,4483181.8164,3.3007
343967.7552,4483181.6164,3.2835
343967.7552,4483181.4164,3.2515
343967.7552,4483181.2164,3.2105
343967.7552,4483181.0164,3.1868
343967.7552,4483180.8164,3.1763
343967.7552,4483180.6164,3.1413
343967.7552,4483180.4164,3.0743
343967.7552,4483180.2164,3.0342
343967.7552,4483180.0164,2.9871
343967.7552,4483179.8164,2.951
343967.7552,4483179.6164,2.8931
343967.7552,4483179.4164,2.8775
343967.7552,4483179.2164,2.8662
343967.7552,4483179.0164,2.8611
343967.7552,4483178.8164,2.8254
343967.7552,4483178.6164,2.7771
343967.7552,4483178.4164,2.7417
343967.7552,4483178.2164,2.7174
343967.7552,4483178.0164,2.6774
343967.7552,4483177.8164,2.6541
343967.7552,4483177.6164,2.6309
343967.7552,4483177.4164,2.6039
343967.7552,4483177.2164,2.5832
343967.7552,4483177.0164,2.5591
343967.7552,4483176.8164,2.5759
343967.7552,4483176.6164,2.5991
343967.7552,4483176.4164,2.6187
343967.7552,4483176.2164,2.6902
343967.7552,4483176.0164,2.7436
343967.7552,4483175.8164,2.7921
343967.7552,4483175.6164,2.8004
343967.7552,4483175.4164,2.8696
343967.7552,4483175.2164,2.8856
343967.7552,4483175.0164,2.9504
343967.7552,4483174.8164,2.9521
343967.7552,4483174.6164,3.0461
343967.7552,4483174.4164,3.1284
343967.7552,4483174.2164,3.1952
343967.7552,4483174.0164,3.286
343967.7552,4483173.8164,3.2861
343967.7552,4483173.6164,3.2668
343967.7552,4483173.4164,3.2706
343967.7552,4483173.2164,3.2338
343967.7552,4483173.0164,3.2321
343967.7552,4483172.8164,3.2012
